,City,State,Hashtag,Created_At,Lat,Lng,Color,Density,Population,Counts
309,Colorado Springs, CO,#redpill,Sat Jun 20 23:57:55 +0000 2020,38.8674,-104.7606,#3cb44b,919.0,623946.0,1
310,Pennsylvania, USA,#redpill,Sat Jun 20 23:57:52 +0000 2020,40.62121128472223,-77.63372887731481,#3cb44b,782.3564814814815,9051.620949074075,1
311,New Jersey, USA,#redpill,Sat Jun 20 23:57:24 +0000 2020,40.32016673040153,-74.52402217973231,#3cb44b,1469.2390057361376,10892.99808795411,1
313,New York, NY,#redpill,Sat Jun 20 23:56:40 +0000 2020,40.6943,-73.9249,#3cb44b,11083.0,19354922.0,1
314,Pearland, TX,#redpill,Sat Jun 20 23:56:04 +0000 2020,29.5585,-95.3215,#3cb44b,961.0,119940.0,1
315,Michigan, USA,#redpill,Sat Jun 20 23:55:17 +0000 2020,43.47372115942029,-84.86635913043477,#3cb44b,503.21159420289854,15115.937681159421,1
316,Texas, USA,#redpill,Sat Jun 20 23:55:13 +0000 2020,30.65436949941793,-97.80444208381839,#3cb44b,467.07974388824215,19220.278230500582,2
317,Florida, USA,#redpill,Sat Jun 20 23:54:58 +0000 2020,28.1400878021978,-82.12263065934067,#3cb44b,927.0826373626373,33241.92747252747,1
318,Charlotte, NC,#redpill,Sat Jun 20 23:54:03 +0000 2020,35.2079,-80.8304,#3cb44b,1081.0,1467362.0,1
319,Indiana, USA,#redpill,Sat Jun 20 23:52:42 +0000 2020,39.980345575221236,-86.28141401179941,#3cb44b,507.0575221238938,9087.176991150442,1
322,Arizona, USA,#redpill,Sat Jun 20 23:52:20 +0000 2020,33.872523318385646,-111.58644260089687,#3cb44b,204.72869955156952,21483.224215246635,1
323,South Carolina, USA,#redpill,Sat Jun 20 23:52:20 +0000 2020,34.02741446700507,-81.11013807106599,#3cb44b,310.6446700507614,11497.964467005077,1
324,Texas, USA,#redpill,Sat Jun 20 23:52:14 +0000 2020,30.65436949941793,-97.80444208381839,#3cb44b,467.07974388824215,19220.278230500582,2
325,North Carolina, USA,#redpill,Sat Jun 20 23:52:06 +0000 2020,35.439809510869566,-79.32081358695652,#3cb44b,296.32065217391306,12504.385869565218,1
326,Las Vegas, NV,#redpill,Sat Jun 20 23:51:34 +0000 2020,36.2333,-115.2654,#3cb44b,1747.0,2073045.0,1
327,California, USA,#redpill,Sat Jun 20 23:50:51 +0000 2020,36.924938936877076,-120.18747089700997,#3cb44b,956.9958139534883,39607.22724252492,1
328,Miami Beach, FL,#redpill,Sat Jun 20 23:50:26 +0000 2020,25.8171,-80.1396,#3cb44b,4633.0,92307.0,1
330,Florida, USA,AllLivesMatter,Sat Jun 20 23:59:46 +0000 2020,28.1400878021978,-82.12263065934067,#ffe119,927.0826373626373,33241.92747252747,2
331,Illinois, USA,AllLivesMatter,Sat Jun 20 23:59:43 +0000 2020,40.335685557184746,-89.03020461876832,#ffe119,554.2741935483871,13391.538856304986,1
332,South Carolina, USA,AllLivesMatter,Sat Jun 20 23:59:25 +0000 2020,34.02741446700507,-81.11013807106599,#ffe119,310.6446700507614,11497.964467005077,1
335,New York, NY,AllLivesMatter,Sat Jun 20 23:58:19 +0000 2020,40.6943,-73.9249,#ffe119,11083.0,19354922.0,2
336,Winter Haven, FL,AllLivesMatter,Sat Jun 20 23:58:14 +0000 2020,28.0118,-81.7017,#ffe119,497.0,245237.0,1
337,Nevada, USA,AllLivesMatter,Sat Jun 20 23:57:32 +0000 2020,38.783906106870226,-117.30850076335878,#ffe119,249.95419847328245,33847.93893129771,1
338,Myrtle Beach, SC,AllLivesMatter,Sat Jun 20 23:57:20 +0000 2020,33.7096,-78.8842,#ffe119,536.0,260487.0,1
340,Garland, TX,AllLivesMatter,Sat Jun 20 23:56:51 +0000 2020,32.91,-96.6305,#ffe119,1610.0,238002.0,1
341,Berea,Ohio,AllLivesMatter,Sat Jun 20 23:56:34 +0000 2020,41.3696,-81.8642,#ffe119,1286.0,18850.0,1
342,Alabama, USA,AllLivesMatter,Sat Jun 20 23:56:32 +0000 2020,32.94153133561644,-86.74674229452056,#ffe119,145.04965753424656,7362.020547945205,1
343,West Virginia, USA,AllLivesMatter,Sat Jun 20 23:56:31 +0000 2020,38.60089108910891,-80.84658366336635,#ffe119,363.8737623762376,3405.658415841584,1
344,Vero Beach, FL,AllLivesMatter,Sat Jun 20 23:56:18 +0000 2020,27.6463,-80.393,#ffe119,570.0,16919.0,1
346,North Carolina, USA,AllLivesMatter,Sat Jun 20 23:55:37 +0000 2020,35.439809510869566,-79.32081358695652,#ffe119,296.32065217391306,12504.385869565218,1
347,San Diego, CA,AllLivesMatter,Sat Jun 20 23:55:10 +0000 2020,32.8312,-117.1225,#ffe119,1683.0,3210314.0,1
350,Washington, DC,AllLivesMatter,Sat Jun 20 23:54:45 +0000 2020,38.9047,-77.0163,#ffe119,4382.0,5289420.0,1
351,Salem, OR,AllLivesMatter,Sat Jun 20 23:54:20 +0000 2020,44.9232,-123.0245,#ffe119,1347.0,259816.0,1
352,New York, USA,AllLivesMatter,Sat Jun 20 23:54:18 +0000 2020,42.11192215013902,-75.02628554216868,#ffe119,970.2613531047266,35076.80815569972,2
354,Marietta, GA,AllLivesMatter,Sat Jun 20 23:54:03 +0000 2020,33.9532,-84.5422,#ffe119,1009.0,61048.0,1
355,California, USA,AllLivesMatter,Sat Jun 20 23:53:56 +0000 2020,36.924938936877076,-120.18747089700997,#ffe119,956.9958139534883,39607.22724252492,2
356,California, USA,AllLivesMatter,Sat Jun 20 23:53:43 +0000 2020,36.924938936877076,-120.18747089700997,#ffe119,956.9958139534883,39607.22724252492,2
358,Florida, USA,AllLivesMatter,Sat Jun 20 23:53:32 +0000 2020,28.1400878021978,-82.12263065934067,#ffe119,927.0826373626373,33241.92747252747,2
359,Colorado, USA,AllLivesMatter,Sat Jun 20 23:53:23 +0000 2020,39.18856197802197,-105.29543868131867,#ffe119,446.1802197802198,16481.65274725275,1
360,Georgia, USA,AllLivesMatter,Sat Jun 20 23:53:09 +0000 2020,32.96564403225806,-83.57147564516129,#ffe119,315.7548387096774,17340.274193548386,1
371,Charlotte, NC,#COVID19,Sat Jun 20 23:59:55 +0000 2020,35.2079,-80.8304,#4363d8,1081.0,1467362.0,1
372,Arizona, USA,#COVID19,Sat Jun 20 23:59:55 +0000 2020,33.872523318385646,-111.58644260089687,#4363d8,204.72869955156952,21483.224215246635,1
374,Baltimore, MD,#COVID19,Sat Jun 20 23:59:55 +0000 2020,39.3051,-76.6144,#4363d8,2917.0,2170504.0,1
375,Santa Fe, NM,#COVID19,Sat Jun 20 23:59:55 +0000 2020,35.6619,-105.9819,#4363d8,619.0,110078.0,1
378,Tampa, FL,#COVID19,Sat Jun 20 23:59:53 +0000 2020,27.9942,-82.4451,#4363d8,1305.0,2804240.0,1
383,Texas, USA,#COVID19,Sat Jun 20 23:59:50 +0000 2020,30.65436949941793,-97.80444208381839,#4363d8,467.07974388824215,19220.278230500582,1
384,Brooklyn, NY,#COVID19,Sat Jun 20 23:59:49 +0000 2020,40.6501,-73.9496,#4363d8,14606.0,2629150.0,1
387,Houston, TX,#COVID19,Sat Jun 20 23:59:46 +0000 2020,29.7869,-95.3905,#4363d8,1401.0,5446468.0,1
390,Alaska, USA,#COVID19,Sat Jun 20 23:59:40 +0000 2020,61.43625807365439,-150.8333419263456,#4363d8,38.640226628895185,1971.0793201133145,1
391,Davis, California,#COVID19,Sat Jun 20 23:59:40 +0000 2020,38.5552,-121.7365,#4363d8,2693.0,76524.0,1
394,Georgia, USA,#COVID19,Sat Jun 20 23:59:36 +0000 2020,32.96564403225806,-83.57147564516129,#4363d8,315.7548387096774,17340.274193548386,1
396,Pennsylvania, USA,#masculinity,Sat Jun 20 22:01:57 +0000 2020,40.62121128472223,-77.63372887731481,#f58231,782.3564814814815,9051.620949074075,1
400,New York, USA,#masculinity,Sat Jun 20 17:36:57 +0000 2020,42.11192215013902,-75.02628554216868,#f58231,970.2613531047266,35076.80815569972,2
401,New Orleans, LA,#masculinity,Sat Jun 20 17:30:00 +0000 2020,30.0687,-89.9288,#f58231,896.0,1029123.0,1
403,Chicago, IL,#masculinity,Sat Jun 20 13:50:56 +0000 2020,41.8373,-87.6862,#f58231,4612.0,8675982.0,1
404,San Diego, California,#masculinity,Sat Jun 20 13:32:41 +0000 2020,32.8312,-117.1225,#f58231,1683.0,3210314.0,1
405,Manhattan, NY,#masculinity,Sat Jun 20 13:27:38 +0000 2020,40.7834,-73.9662,#f58231,27799.0,1643734.0,1
408,Longview, TX,#masculinity,Sat Jun 20 13:04:43 +0000 2020,32.5192,-94.7622,#f58231,565.0,100196.0,1
414,Boise, ID,#masculinity,Sat Jun 20 04:13:59 +0000 2020,43.6007,-116.2312,#f58231,1045.0,385218.0,1
415,New York, NY,#masculinity,Sat Jun 20 03:37:20 +0000 2020,40.6943,-73.9249,#f58231,11083.0,19354922.0,2
416,Kenmore, NY,#masculinity,Sat Jun 20 01:37:08 +0000 2020,42.9646,-78.8713,#f58231,4092.0,15217.0,1
417,Boston, MA,#masculinity,Sat Jun 20 01:35:12 +0000 2020,42.3188,-71.0846,#f58231,5472.0,4637537.0,1
419,Massachusetts, USA,#masculinity,Sat Jun 20 00:53:00 +0000 2020,42.08924751773049,-71.18091205673758,#f58231,1008.886524822695,63636.99290780142,1
421,California, USA,#Republican,Sat Jun 20 23:57:20 +0000 2020,36.924938936877076,-120.18747089700997,#911eb4,956.9958139534883,39607.22724252492,2
422,New York, USA,#Republican,Sat Jun 20 23:56:05 +0000 2020,42.11192215013902,-75.02628554216868,#911eb4,970.2613531047266,35076.80815569972,1
423,Cary, NC,#Republican,Sat Jun 20 23:55:32 +0000 2020,35.7817,-78.8175,#911eb4,1118.0,165904.0,1
424,Arizona, USA,#Republican,Sat Jun 20 23:52:23 +0000 2020,33.872523318385646,-111.58644260089687,#911eb4,204.72869955156952,21483.224215246635,1
425,Indiana, USA,#Republican,Sat Jun 20 23:52:05 +0000 2020,39.980345575221236,-86.28141401179941,#911eb4,507.0575221238938,9087.176991150442,1
426,Fort Worth, TX,#Republican,Sat Jun 20 23:51:40 +0000 2020,32.7812,-97.3472,#911eb4,978.0,874168.0,1
427,Las Vegas, NV,#Republican,Sat Jun 20 23:50:41 +0000 2020,36.2333,-115.2654,#911eb4,1747.0,2073045.0,1
428,Charleston, WV,#Republican,Sat Jun 20 23:49:16 +0000 2020,38.3484,-81.6323,#911eb4,587.0,142858.0,1
429,Washington, DC,#Republican,Sat Jun 20 23:46:19 +0000 2020,38.9047,-77.0163,#911eb4,4382.0,5289420.0,1
430,Tuscaloosa, Alabama,#Republican,Sat Jun 20 23:45:08 +0000 2020,33.2348,-87.5266,#911eb4,627.0,154204.0,1
431,Florida, USA,#Republican,Sat Jun 20 23:45:00 +0000 2020,28.1400878021978,-82.12263065934067,#911eb4,927.0826373626373,33241.92747252747,1
432,Montana, USA,#Republican,Sat Jun 20 23:44:18 +0000 2020,47.08978038674034,-110.95965414364639,#911eb4,213.37016574585635,2255.157458563536,1
433,Belmont, CA,#Republican,Sat Jun 20 23:42:45 +0000 2020,37.5154,-122.2955,#911eb4,2261.0,27140.0,1
434,Charlotte, NC,#Republican,Sat Jun 20 23:42:22 +0000 2020,35.2079,-80.8304,#911eb4,1081.0,1467362.0,1
435,Missouri, USA,#Republican,Sat Jun 20 23:37:22 +0000 2020,38.46613426911907,-92.43911626331074,#911eb4,405.15663117134557,7224.933204259439,1
437,Flemington, NJ,#Republican,Sat Jun 20 23:36:12 +0000 2020,40.5087,-74.8599,#911eb4,1655.0,4621.0,1
439,Los Angeles, CA,#Republican,Sat Jun 20 23:34:29 +0000 2020,34.1139,-118.4068,#911eb4,3295.0,12815475.0,1
440,Iowa, USA,#Republican,Sat Jun 20 23:32:23 +0000 2020,42.05805302879841,-93.38755978152929,#911eb4,286.4915590863952,3145.91956305859,1
441,Edinboro, PA,#Republican,Sat Jun 20 23:31:53 +0000 2020,41.8762,-80.1247,#911eb4,1006.0,6729.0,1
442,Maine, USA,#Republican,Sat Jun 20 23:30:47 +0000 2020,44.11133170731708,-69.8144756097561,#911eb4,252.90243902439025,15044.658536585366,1
443,Connecticut, USA Nationalist,#Republican,Sat Jun 20 23:30:29 +0000 2020,41.55448839285714,-72.6807919642857,#911eb4,749.8392857142857,36364.169642857145,1
444,San Antonio, TX,#Republican,Sat Jun 20 23:29:43 +0000 2020,29.4658,-98.5254,#911eb4,1204.0,2002530.0,1
445,Oklahoma, USA,#Republican,Sat Jun 20 23:28:45 +0000 2020,35.55583016304348,-96.7480898097826,#911eb4,230.94565217391303,4969.266304347826,1
446,California, USA,#Republican,Sat Jun 20 23:26:22 +0000 2020,36.924938936877076,-120.18747089700997,#911eb4,956.9958139534883,39607.22724252492,2
448,Colorado, USA,#Republican,Sat Jun 20 23:25:56 +0000 2020,39.18856197802197,-105.29543868131867,#911eb4,446.1802197802198,16481.65274725275,1
449,Alabama, USA,#Republican,Sat Jun 20 23:24:46 +0000 2020,32.94153133561644,-86.74674229452056,#911eb4,145.04965753424656,7362.020547945205,1
450,Raleigh, NC,#Republican,Sat Jun 20 23:24:17 +0000 2020,35.8324,-78.6438,#911eb4,1235.0,1018336.0,1
452,Westminster, MD,#Republican,Sat Jun 20 23:22:31 +0000 2020,39.5797,-77.0064,#911eb4,1078.0,18593.0,1
453,New Jersey, USA,#Republican,Sat Jun 20 23:21:59 +0000 2020,40.32016673040153,-74.52402217973231,#911eb4,1469.2390057361376,10892.99808795411,1
454,Annapolis, MD,#Republican,Sat Jun 20 23:21:45 +0000 2020,38.9706,-76.5047,#911eb4,2106.0,39321.0,1
455,Kings Mills, OH,#Democrat,Sat Jun 20 23:58:54 +0000 2020,39.3586,-84.2505,#42d4f4,497.0,1483.0,1
456,Los Angeles, CA,#Democrat,Sat Jun 20 23:57:41 +0000 2020,34.1139,-118.4068,#42d4f4,3295.0,12815475.0,1
457,Indiana, USA,#Democrat,Sat Jun 20 23:47:47 +0000 2020,39.980345575221236,-86.28141401179941,#42d4f4,507.0575221238938,9087.176991150442,1
458,North Carolina, USA,#Democrat,Sat Jun 20 23:39:30 +0000 2020,35.439809510869566,-79.32081358695652,#42d4f4,296.32065217391306,12504.385869565218,1
459,Virginia, USA,#Democrat,Sat Jun 20 23:39:07 +0000 2020,37.7647656996587,-78.37606126279863,#42d4f4,544.5238907849829,13988.131399317406,1
460,Chicago, Illinois ,#Democrat,Sat Jun 20 23:36:40 +0000 2020,41.8373,-87.6862,#42d4f4,4612.0,8675982.0,1
461,Flemington, NJ,#Democrat,Sat Jun 20 23:36:12 +0000 2020,40.5087,-74.8599,#42d4f4,1655.0,4621.0,1
462,Auburn, WA,#Democrat,Sat Jun 20 23:35:58 +0000 2020,47.3041,-122.211,#42d4f4,1057.0,80776.0,1
464,New York, USA,#Democrat,Sat Jun 20 23:29:52 +0000 2020,42.11192215013902,-75.02628554216868,#42d4f4,970.2613531047266,35076.80815569972,1
465,Texas, USA,#Democrat,Sat Jun 20 23:27:25 +0000 2020,30.65436949941793,-97.80444208381839,#42d4f4,467.07974388824215,19220.278230500582,2
466,Nevada, USA,#Democrat,Sat Jun 20 23:26:25 +0000 2020,38.783906106870226,-117.30850076335878,#42d4f4,249.95419847328245,33847.93893129771,2
469,Georgetown, TX,#Democrat,Sat Jun 20 23:21:08 +0000 2020,30.6668,-97.6953,#42d4f4,497.0,70685.0,1
470,Wellington, FL,#Democrat,Sat Jun 20 23:20:57 +0000 2020,26.6464,-80.2706,#42d4f4,552.0,64848.0,1
471,Nevada, USA,#Democrat,Sat Jun 20 23:18:57 +0000 2020,38.783906106870226,-117.30850076335878,#42d4f4,249.95419847328245,33847.93893129771,2
472,Florida, USA,#Democrat,Sat Jun 20 23:14:27 +0000 2020,28.1400878021978,-82.12263065934067,#42d4f4,927.0826373626373,33241.92747252747,2
473,Washington, DC,#Democrat,Sat Jun 20 23:13:52 +0000 2020,38.9047,-77.0163,#42d4f4,4382.0,5289420.0,1
476,California, USA,#Democrat,Sat Jun 20 23:08:03 +0000 2020,36.924938936877076,-120.18747089700997,#42d4f4,956.9958139534883,39607.22724252492,1
477,Florida, USA,#Democrat,Sat Jun 20 23:07:27 +0000 2020,28.1400878021978,-82.12263065934067,#42d4f4,927.0826373626373,33241.92747252747,2
478,Texas, USA,#Democrat,Sat Jun 20 23:06:38 +0000 2020,30.65436949941793,-97.80444208381839,#42d4f4,467.07974388824215,19220.278230500582,2
479,Austin, TX,#Democrat,Sat Jun 20 23:05:33 +0000 2020,30.3006,-97.7517,#42d4f4,1144.0,1638716.0,1
480,Lake Butler, FL,#Democrat,Sat Jun 20 23:04:30 +0000 2020,30.018,-82.3424,#42d4f4,310.0,4833.0,1
482,Fleming Island, FL,#Democrat,Sat Jun 20 23:03:37 +0000 2020,30.0988,-81.7124,#42d4f4,710.0,29163.0,1
487,Brooklyn, NY,#Democrat,Sat Jun 20 22:56:35 +0000 2020,40.6501,-73.9496,#42d4f4,14606.0,2629150.0,1
488,Stockbridge, Georgia,#TulsaTrumpRally,Sat Jun 20 23:49:42 +0000 2020,33.5253,-84.2294,#f032e6,822.0,29114.0,1
489,Pennsylvania, USA,#TulsaTrumpRally,Sat Jun 20 23:59:59 +0000 2020,40.62121128472223,-77.63372887731481,#f032e6,782.3564814814815,9051.620949074075,1
491,Maryland, USA,#TulsaTrumpRally,Sat Jun 20 23:59:59 +0000 2020,39.096691245136185,-76.99463501945526,#f032e6,843.964980544747,13387.101167315175,1
492,Altoona, IA,#TulsaTrumpRally,Sat Jun 20 23:59:58 +0000 2020,41.648,-93.4782,#f032e6,667.0,18699.0,1
494,Huntsville, AL,#TulsaTrumpRally,Sat Jun 20 23:59:57 +0000 2020,34.6988,-86.6412,#f032e6,350.0,309716.0,1
495,Augusta, GA,#TulsaTrumpRally,Sat Jun 20 23:59:57 +0000 2020,33.3645,-82.0708,#f032e6,251.0,389383.0,1
497,Honolulu, HI,#TulsaTrumpRally,Sat Jun 20 23:59:56 +0000 2020,21.3294,-157.846,#f032e6,2234.0,833671.0,1
498,St. Petersburg, FL,#TulsaTrumpRally,Sat Jun 20 23:59:56 +0000 2020,27.793,-82.6652,#f032e6,1643.0,263255.0,1
499,Houston, TX,#TulsaTrumpRally,Sat Jun 20 23:59:56 +0000 2020,29.7869,-95.3905,#f032e6,1401.0,5446468.0,2
500,Spokane Valley, WA,#TulsaTrumpRally,Sat Jun 20 23:59:55 +0000 2020,47.6625,-117.2346,#f032e6,1001.0,97847.0,1
501,Mountain Home, AR,#TulsaTrumpRally,Sat Jun 20 23:59:55 +0000 2020,36.3349,-92.3846,#f032e6,400.0,14047.0,1
503,New Jersey, USA,#TulsaTrumpRally,Sat Jun 20 23:59:55 +0000 2020,40.32016673040153,-74.52402217973231,#f032e6,1469.2390057361376,10892.99808795411,1
504,Texas, USA,#TulsaTrumpRally,Sat Jun 20 23:59:55 +0000 2020,30.65436949941793,-97.80444208381839,#f032e6,467.07974388824215,19220.278230500582,1
506,Brooklyn, NY,#TulsaTrumpRally,Sat Jun 20 23:59:55 +0000 2020,40.6501,-73.9496,#f032e6,14606.0,2629150.0,1
507,Xenia, OH,#TulsaTrumpRally,Sat Jun 20 23:59:55 +0000 2020,39.6829,-83.9413,#f032e6,787.0,26562.0,1
510,Aiken, South Carolina,#TulsaTrumpRally,Sat Jun 20 23:59:54 +0000 2020,33.5304,-81.727,#f032e6,568.0,30721.0,1
511,San Francisco, CA,#TulsaTrumpRally,Sat Jun 20 23:59:54 +0000 2020,37.7562,-122.443,#f032e6,7286.0,3603761.0,2
512,Nevada, USA,#TulsaTrumpRally,Sat Jun 20 23:59:54 +0000 2020,38.783906106870226,-117.30850076335878,#f032e6,249.95419847328245,33847.93893129771,1
514,Houston, Texas,#TulsaTrumpRally,Sat Jun 20 23:59:53 +0000 2020,29.7869,-95.3905,#f032e6,1401.0,5446468.0,2
515,North Carolina, USA,#TulsaTrumpRally,Sat Jun 20 23:59:52 +0000 2020,35.439809510869566,-79.32081358695652,#f032e6,296.32065217391306,12504.385869565218,1
516,Atlanta, GA,#TulsaTrumpRally,Sat Jun 20 23:59:52 +0000 2020,33.7627,-84.4225,#f032e6,1384.0,5228750.0,1
517,San Francisco, CA,#TulsaTrumpRally,Sat Jun 20 23:59:52 +0000 2020,37.7562,-122.443,#f032e6,7286.0,3603761.0,2
520,Texas, USA,#blackconservative,Sat Jun 20 20:54:44 +0000 2020,30.65436949941793,-97.80444208381839,#fabed4,467.07974388824215,19220.278230500582,3
521,Pittsburgh, PA,#blackconservative,Sat Jun 20 19:26:19 +0000 2020,40.4396,-79.9763,#fabed4,2108.0,1715297.0,1
522,Oklahoma City, OK,#blackconservative,Sat Jun 20 15:39:06 +0000 2020,35.4676,-97.5137,#fabed4,409.0,955998.0,1
523,Texas, USA,#blackconservative,Sat Jun 20 13:06:19 +0000 2020,30.65436949941793,-97.80444208381839,#fabed4,467.07974388824215,19220.278230500582,3
524,North Carolina, USA,#blackconservative,Sat Jun 20 09:48:44 +0000 2020,35.439809510869566,-79.32081358695652,#fabed4,296.32065217391306,12504.385869565218,1
525,Texas, USA,#blackconservative,Sat Jun 20 06:01:55 +0000 2020,30.65436949941793,-97.80444208381839,#fabed4,467.07974388824215,19220.278230500582,3
527,Los Angeles, CA,#blackconservative,Sat Jun 20 04:57:48 +0000 2020,34.1139,-118.4068,#fabed4,3295.0,12815475.0,1
528,Kentucky, USA,#blackconservative,Sat Jun 20 04:10:25 +0000 2020,37.77555102420857,-85.40921098696461,#fabed4,543.3631284916202,6122.7597765363125,1
529,Florida, USA,#blackconservative,Sat Jun 20 03:58:26 +0000 2020,28.1400878021978,-82.12263065934067,#fabed4,927.0826373626373,33241.92747252747,1
530,Glendale, Arizona,#blackconservative,Sat Jun 20 03:53:42 +0000 2020,33.5797,-112.2258,#fabed4,1601.0,246709.0,1
531,Leland, NC,#blackconservative,Sat Jun 20 03:32:31 +0000 2020,34.204,-78.028,#fabed4,392.0,19976.0,1
532,Dagsboro, DE,#blackconservative,Sat Jun 20 03:21:57 +0000 2020,38.5466,-75.2467,#fabed4,251.0,886.0,1
534,Tennessee, USA,#blackconservative,Sat Jun 20 01:14:51 +0000 2020,35.82854061032864,-86.25442746478873,#fabed4,230.86150234741785,14237.330985915492,1
535,Ohio, USA,#blackconservative,Sat Jun 20 00:34:13 +0000 2020,40.35181636212625,-82.80448712624585,#fabed4,549.1569767441861,11432.45265780731,1
536,Fort Lauderdale, FL,#blackconservative,Sat Jun 20 00:11:14 +0000 2020,26.1412,-80.1464,#fabed4,2010.0,180072.0,1
537,New Jersey, USA,#blackconservative,Sat Jun 20 00:06:59 +0000 2020,40.32016673040153,-74.52402217973231,#fabed4,1469.2390057361376,10892.99808795411,1
540,North Carolina, USA,#AbortionIsMurder,Sat Jun 20 23:48:09 +0000 2020,35.439809510869566,-79.32081358695652,#469990,296.32065217391306,12504.385869565218,2
541,Los Angeles, CA,#AbortionIsMurder,Sat Jun 20 23:43:24 +0000 2020,34.1139,-118.4068,#469990,3295.0,12815475.0,1
543,North Manchester, IN,#AbortionIsMurder,Sat Jun 20 23:40:10 +0000 2020,41.0044,-85.775,#469990,637.0,5761.0,1
544,Casa Grande, AZ,#AbortionIsMurder,Sat Jun 20 23:37:11 +0000 2020,32.9068,-111.7624,#469990,193.0,58632.0,1
545,Weirton, WV,#AbortionIsMurder,Sat Jun 20 23:36:14 +0000 2020,40.406,-80.5671,#469990,399.0,67082.0,1
546,Texas, USA,#AbortionIsMurder,Sat Jun 20 23:25:02 +0000 2020,30.65436949941793,-97.80444208381839,#469990,467.07974388824215,19220.278230500582,2
547,New Jersey, USA,#AbortionIsMurder,Sat Jun 20 23:15:44 +0000 2020,40.32016673040153,-74.52402217973231,#469990,1469.2390057361376,10892.99808795411,1
548,Columbus, OH,#AbortionIsMurder,Sat Jun 20 23:08:00 +0000 2020,39.986,-82.9851,#469990,1551.0,1528314.0,1
549,Oklahoma City, OK,#AbortionIsMurder,Sat Jun 20 23:05:32 +0000 2020,35.4676,-97.5137,#469990,409.0,955998.0,1
550,Washington, DC,#AbortionIsMurder,Sat Jun 20 23:00:34 +0000 2020,38.9047,-77.0163,#469990,4382.0,5289420.0,1
551,Oregon, USA,#AbortionIsMurder,Sat Jun 20 22:44:50 +0000 2020,44.56224297082228,-122.01842334217507,#469990,621.6392572944297,13825.602122015915,1
553,West Virginia, USA,#AbortionIsMurder,Sat Jun 20 22:20:13 +0000 2020,38.60089108910891,-80.84658366336635,#469990,363.8737623762376,3405.658415841584,1
554,Gridley, CA,#AbortionIsMurder,Sat Jun 20 22:16:50 +0000 2020,39.3622,-121.6971,#469990,1224.0,8424.0,1
555,Virginia, USA,#AbortionIsMurder,Sat Jun 20 22:16:28 +0000 2020,37.7647656996587,-78.37606126279863,#469990,544.5238907849829,13988.131399317406,1
556,North Carolina, USA,#AbortionIsMurder,Sat Jun 20 22:13:59 +0000 2020,35.439809510869566,-79.32081358695652,#469990,296.32065217391306,12504.385869565218,2
557,Texas, USA,#AbortionIsMurder,Sat Jun 20 22:07:32 +0000 2020,30.65436949941793,-97.80444208381839,#469990,467.07974388824215,19220.278230500582,2
558,Minnesota, USA,#AbortionIsMurder,Sat Jun 20 22:06:05 +0000 2020,45.4967491638796,-94.2840231884058,#469990,328.11371237458195,8110.9988851727985,1
561,Spooner, WI,#AbortionIsMurder,Sat Jun 20 21:49:06 +0000 2020,45.8271,-91.886,#469990,248.0,2588.0,1
562,California, USA,#AbortionIsMurder,Sat Jun 20 21:48:52 +0000 2020,36.924938936877076,-120.18747089700997,#469990,956.9958139534883,39607.22724252492,2
563,Cape Coral, FL,#AbortionIsMurder,Sat Jun 20 21:48:35 +0000 2020,26.6445,-81.9955,#469990,669.0,630134.0,1
564,California, USA,#AbortionIsMurder,Sat Jun 20 21:47:39 +0000 2020,36.924938936877076,-120.18747089700997,#469990,956.9958139534883,39607.22724252492,2
565,New York, USA,#AbortionIsMurder,Sat Jun 20 21:47:01 +0000 2020,42.11192215013902,-75.02628554216868,#469990,970.2613531047266,35076.80815569972,1
566,Montana, USA,#AbortionIsMurder,Sat Jun 20 21:43:31 +0000 2020,47.08978038674034,-110.95965414364639,#469990,213.37016574585635,2255.157458563536,1
567,Wisconsin, USA,#AbortionIsMurder,Sat Jun 20 21:38:47 +0000 2020,44.158926070038916,-89.66840869001297,#469990,323.35927367055774,7699.124513618677,1
569,Los Angeles, CA,#DreamersAreAmericans,Sat Jun 20 17:37:11 +0000 2020,34.1139,-118.4068,#dcbeff,3295.0,12815475.0,1
570,Boston, MA,#DreamersAreAmericans,Sat Jun 20 13:57:24 +0000 2020,42.3188,-71.0846,#dcbeff,5472.0,4637537.0,1
571,Florida, USA,#DreamersAreAmericans,Sat Jun 20 10:52:52 +0000 2020,28.1400878021978,-82.12263065934067,#dcbeff,927.0826373626373,33241.92747252747,1
572,Reno, NV,#DreamersAreAmericans,Sat Jun 20 08:31:20 +0000 2020,39.5497,-119.8483,#dcbeff,884.0,433271.0,1
573,San Antonio, TX,#DreamersAreAmericans,Sat Jun 20 07:52:16 +0000 2020,29.4658,-98.5254,#dcbeff,1204.0,2002530.0,1
575,Salt Lake City, UT,#DreamersAreAmericans,Sat Jun 20 05:11:42 +0000 2020,40.7774,-111.93,#dcbeff,696.0,1098400.0,1
576,Greeley, Colorado,#DreamersAreAmericans,Sat Jun 20 05:08:39 +0000 2020,40.4151,-104.7705,#dcbeff,833.0,133750.0,1
577,Dalton, Georgia,#DreamersAreAmericans,Sat Jun 20 04:54:44 +0000 2020,34.7691,-84.9712,#dcbeff,634.0,86841.0,1
